fips,TOT_POP_1519_C,TOT_POP_2024_C,TOT_POP_2529_C,TOT_POP_3034_C,TOT_POP_3539_C,TOT_FEMALE_1519_C,TOT_FEMALE_2024_C,TOT_FEMALE_2529_C,TOT_FEMALE_3034_C,TOT_FEMALE_3539_C,WA_FEMALE_1519_C,WA_FEMALE_2024_C,WA_FEMALE_2529_C,WA_FEMALE_3034_C,WA_FEMALE_3539_C,BA_FEMALE_1519_C,BA_FEMALE_2024_C,BA_FEMALE_2529_C,BA_FEMALE_3034_C,BA_FEMALE_3539_C,H_FEMALE_1519_C,H_FEMALE_2024_C,H_FEMALE_2529_C,H_FEMALE_3034_C,H_FEMALE_3539_C,NHWA_FEMALE_1519_C,NHWA_FEMALE_2024_C,NHWA_FEMALE_2529_C,NHWA_FEMALE_3034_C,NHWA_FEMALE_3539_C,NHBA_FEMALE_1519_C,NHBA_FEMALE_2024_C,NHBA_FEMALE_2529_C,NHBA_FEMALE_3034_C,NHBA_FEMALE_3539_C,dem2020_P,birth_rate_2020_N,births_2020_N,NHWA_FEMALE_2034_share_X,NHBA_FEMALE_2034_share_X,H_FEMALE_2034_share_X,race_category_X,regime_X,pol_group_X,reg_Minority_majority_X,reg_Mixed_Competitive_X,reg_Mixed_Democratic_X,reg_Mixed_Republican_X,reg_White_Competitive_X,reg_White_Democratic_X,reg_White_Republican_X
37151,9379,8266,8874,8437,8093,4463,4061,4353,4246,4006,3865,3503,3752,3735,3530,308,315,345,315,283,978,785,596,549,584,3000,2797,3245,3232,3004,280,292,320,303,266,0.2130230781821157,10.78,1559.0,0.7325434439178515,0.07227488151658767,0.1524486571879937,White,White_Republican,Republican,False,False,False,False,False,False,True
37155,8855,7908,7608,6869,6643,4402,3909,3797,3522,3489,1344,1003,943,979,1021,1139,1026,930,790,771,642,397,267,248,327,891,736,756,807,807,1093,995,916,776,751,0.4030685767568026,13.31,1730.0,0.20475596722479517,0.2393124332027075,0.08122550765942287,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
37159,9814,8967,9340,8846,8678,4623,4403,4620,4477,4257,3572,3170,3491,3413,3353,827,1034,953,881,774,828,569,479,426,517,2840,2674,3082,3041,2897,771,993,917,854,736,0.3148703138622493,11.14,1587.0,0.6516296296296297,0.20474074074074075,0.10918518518518519,White,White_Republican,Republican,False,False,False,False,False,False,True
37179,20723,14303,11142,11751,14630,10075,6966,5604,6006,7693,8159,5556,4436,4777,5967,1183,986,887,797,950,1607,1083,846,828,1101,6714,4591,3692,4028,5023,1095,926,842,762,885,0.3719153353535199,9.52,2328.0,0.6627368647717485,0.13619724375538328,0.1484173126614987,White,White_Republican,Republican,False,False,False,False,False,False,True
37183,79221,69398,80556,84545,85148,38962,35036,40895,43221,43385,25033,22127,26433,28177,28130,8891,8727,9744,9473,9187,5855,4768,4473,4523,5280,20464,18359,22826,24568,23864,8300,8245,9294,8957,8574,0.6225345425193486,11.08,12550.0,0.5518413455082584,0.22237142473479254,0.11551631529474957,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
37191,7571,8197,8323,7598,7119,3685,3615,3908,3728,3522,2189,2134,2353,2313,2192,1269,1230,1357,1229,1147,734,596,523,468,466,1549,1646,1933,1918,1794,1222,1168,1292,1192,1110,0.4360156292201595,12.45,1543.0,0.4885787929961781,0.3245933694782686,0.14105412852190916,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
38017,12250,19551,16260,14840,13977,6043,9738,7847,6972,6530,5177,8403,6381,5644,5625,420,498,724,716,486,207,331,317,259,216,4989,8146,6122,5431,5439,416,470,705,706,477,0.4684438659895645,12.79,2353.0,0.8021745327197948,0.07659730423097284,0.036934478967300566,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39003,7040,6523,6446,5892,5925,3298,3068,3052,2911,2971,2549,2427,2482,2457,2477,493,450,430,348,400,164,145,105,99,101,2433,2314,2403,2376,2394,475,435,424,342,390,0.2947339915843853,11.61,1184.0,0.7854058243826819,0.13298638024581996,0.038644668364522204,White,White_Republican,Republican,False,False,False,False,False,False,True
39007,6019,5346,5838,5603,5499,2879,2475,2646,2634,2615,2613,2260,2464,2441,2468,92,71,76,72,66,214,174,137,122,163,2422,2116,2346,2341,2322,78,60,66,63,58,0.3736833759938388,10.53,1016.0,0.8772404900064474,0.02437137330754352,0.05583494519664733,White,White_Republican,Republican,False,False,False,False,False,False,True
39017,30448,33259,22913,22939,24662,15232,16494,11531,11480,12309,12340,13545,9236,9117,9993,1472,1383,1344,1415,1360,1205,1064,834,835,857,11320,12626,8532,8421,9296,1376,1312,1261,1344,1280,0.3727863251524871,11.32,4366.0,0.7487406657385142,0.09915200607518036,0.06918111631439058,White,White_Republican,Republican,False,False,False,False,False,False,True
39023,8708,7856,8043,7954,7688,4218,3898,4057,4036,3977,3483,3270,3419,3498,3466,416,386,435,350,346,230,154,146,160,167,3296,3145,3294,3364,3325,400,371,428,342,344,0.3749454930542578,11.27,1506.0,0.817529814027187,0.09515469935785172,0.038362104912017345,White,White_Republican,Republican,False,False,False,False,False,False,True
39025,13099,11477,12850,13091,13313,6185,5666,6380,6405,6462,5796,5354,5934,6008,6141,110,110,178,144,124,211,194,152,159,159,5614,5174,5803,5871,6006,96,106,176,142,116,0.3085807385952208,10.45,2167.0,0.9131212400411902,0.022979784293534224,0.027369790255270716,White,White_Republican,Republican,False,False,False,False,False,False,True
39029,5751,5189,5819,5824,5921,2750,2453,2709,2689,2688,2610,2310,2578,2590,2620,43,52,49,43,24,48,46,42,43,45,2571,2275,2545,2557,2585,41,50,46,38,22,0.2679302045728038,9.73,984.0,0.9396255254107757,0.017067889440835562,0.016685772513055662,White,White_Republican,Republican,False,False,False,False,False,False,True
39035,75033,77393,93147,87838,79289,36952,39057,47681,44869,40687,20757,22622,27716,26856,24968,13055,13298,16568,14437,12928,3598,3351,3461,3400,3174,18011,20002,25005,24195,22461,12536,12830,16146,13977,12496,0.6651685393258427,10.74,13191.0,0.5258230945162491,0.32637321723008655,0.07759465681916615,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
39041,16027,11246,8885,11685,15952,7765,5517,4470,6025,8023,6542,4668,3624,4903,6496,371,243,238,210,303,292,220,212,213,269,6291,4483,3442,4715,6267,351,233,225,198,284,0.4579598635678591,9.25,1975.0,0.7894079440419686,0.04096927304521609,0.04028228828378716,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39045,10569,9294,9205,9772,10493,5078,4228,4385,4928,5354,4093,3513,3623,4158,4510,579,415,499,503,598,192,122,115,147,160,3945,3410,3529,4036,4375,554,404,489,488,585,0.3747884433028051,10.19,1627.0,0.8105014400708958,0.10198655933830589,0.02835831917879034,White,White_Republican,Republican,False,False,False,False,False,False,True
39049,85453,89221,118405,118746,98957,42228,45065,59842,59273,49299,25937,28617,39104,39045,32406,11357,10929,14143,13633,11736,4044,3450,4021,3575,3288,22672,25763,35897,36170,29693,10927,10604,13684,13189,11388,0.648840664978266,13.25,17557.0,0.59587038616153,0.22826775490315507,0.06727981483737361,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
39057,12170,13072,11247,10884,10603,6175,6495,5401,5359,5212,4653,4923,4552,4639,4501,967,1025,486,366,322,245,266,242,212,234,4477,4713,4346,4465,4318,928,995,467,343,292,0.3925634285843213,10.06,1712.0,0.7837728194726167,0.1046073601854535,0.04172703564184294,White,White_Republican,Republican,False,False,False,False,False,False,True
39061,54439,52480,62882,62399,54968,26658,26175,31762,31736,28206,16575,16678,20504,20563,18485,7866,7415,8949,8948,7867,1501,1322,1452,1256,1186,15456,15601,19348,19611,17553,7748,7280,8816,8802,7752,0.5714769718445498,12.69,10383.0,0.6084328616194395,0.27765325125734613,0.044941063642344965,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39085,13913,12640,14302,13956,13797,6750,6170,7094,6892,6763,5969,5493,6128,6027,6054,380,384,582,522,459,564,417,400,384,329,5476,5110,5766,5681,5761,362,363,561,506,436,0.4253653004773617,8.8,2021.0,0.8214427465767017,0.0709466163921413,0.05958523516570748,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39089,12031,10862,10174,10921,11517,5820,5380,5058,5629,5827,5055,4649,4442,4944,5256,312,296,228,234,243,195,177,152,155,172,4886,4505,4327,4817,5112,303,284,214,218,234,0.35086508863178,10.23,1822.0,0.8495051969876144,0.04456339080102072,0.030123856351527978,White,White_Republican,Republican,False,False,False,False,False,False,True
39093,20296,18414,17675,17956,18909,9843,8845,8621,8793,9500,8012,7010,7047,7448,8188,964,1001,997,845,886,1538,1356,1166,1087,1132,6818,5924,6089,6568,7262,748,851,859,720,745,0.48061764388295,10.2,3185.0,0.7076050116150653,0.0925397006740546,0.1374385924825774,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39095,28544,26565,30899,30100,26218,13957,13348,15673,15202,13356,9204,9120,10755,10851,9797,3478,3187,3873,3527,2874,1470,1344,1353,1251,1083,8061,8058,9653,9827,8906,3324,3056,3759,3398,2762,0.5752630555818625,12.07,5171.0,0.6227076408203875,0.23094317436627998,0.08927481174954209,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39099,13656,13420,14166,12990,12709,6504,6603,6827,6251,6387,4804,4905,5066,4743,5080,1259,1288,1476,1225,1065,597,521,442,429,421,4400,4539,4743,4470,4761,1145,1195,1408,1120,999,0.4845165845703814,10.29,2326.0,0.698744982470403,0.1891672171129516,0.0707281134088715,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39103,11766,9625,9383,10126,11425,5625,4668,4669,5048,5705,5255,4385,4363,4758,5386,102,95,95,96,100,183,142,198,193,140,5098,4264,4174,4586,5259,93,91,92,89,96,0.3760926057169856,8.75,1583.0,0.905387556482447,0.018908585331942996,0.03705248522766771,White,White_Republican,Republican,False,False,False,False,False,False,True
39113,34060,34710,37776,36017,33197,16526,17249,19170,18157,16977,11088,11967,12965,12769,12179,4017,4049,4997,4264,3807,989,924,899,747,766,10270,11196,12232,12157,11542,3957,3973,4934,4201,3724,0.5030222900877078,11.61,6170.0,0.6520265318088537,0.24017883318674876,0.04709029610085019,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39133,13100,18098,9956,8629,8951,6970,9613,4809,4228,4338,6090,8231,4160,3739,3918,488,708,344,275,222,299,259,126,120,98,5821,7999,4047,3641,3833,480,695,342,266,215,0.4303142195192586,8.03,1306.0,0.8411260053619303,0.06986595174262734,0.02707774798927614,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39139,7649,7429,8246,7701,7331,3624,3227,3569,3452,3323,3071,2848,3074,3055,2962,331,239,319,269,233,106,73,87,100,78,2979,2788,3006,2965,2893,326,237,313,263,228,0.2941225510629429,10.93,1321.0,0.8547033567525371,0.07933255269320844,0.02537080405932865,White,White_Republican,Republican,False,False,False,False,False,False,True
39151,23458,22127,22979,22237,22257,11452,10874,11555,11211,11142,9495,9128,9740,9703,9790,1102,1081,1226,1034,915,430,441,448,343,326,9162,8771,9397,9426,9536,1067,1033,1147,1003,889,0.399749314036834,10.64,3934.0,0.8202734839476813,0.09461950059453032,0.0366230677764566,White,White_Republican,Republican,False,False,False,False,False,False,True
39153,32232,31853,36590,35515,33364,15679,15791,18271,17865,16892,11133,11147,13267,13320,12823,3011,3062,3461,3010,2635,546,493,565,518,413,10740,10757,12821,12902,12519,2931,2997,3394,2948,2575,0.5407579339187729,10.17,5481.0,0.7025246981339188,0.17984863365879022,0.0303502994588557,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39155,11687,11211,12422,11350,10957,5606,5494,6094,5533,5555,4758,4627,5192,4771,4893,555,636,680,587,519,159,182,149,154,142,4627,4480,5067,4640,4784,541,616,663,573,502,0.4407778140810487,10.08,1983.0,0.8286315051690906,0.10817125167922434,0.028327784592021493,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39165,17112,13543,12610,14431,16797,8244,6191,5888,6929,8190,7079,5431,5133,5896,6904,254,203,222,217,235,398,239,239,256,332,6738,5220,4920,5658,6600,239,193,210,209,226,0.3384937545922116,9.84,2347.0,0.8311237373737373,0.032196969696969696,0.038615319865319866,White,White_Republican,Republican,False,False,False,False,False,False,True
39169,8556,7868,6924,6815,6684,4178,3797,3419,3338,3282,3868,3509,3231,3162,3164,95,89,56,45,40,125,88,94,91,93,3757,3431,3149,3080,3078,90,88,52,43,40,0.3069100823462226,12.08,1398.0,0.9152927799886299,0.01733939738487777,0.02586696986924389,White,White_Republican,Republican,False,False,False,False,False,False,True
39173,11312,15803,8669,7585,7746,5757,8039,4147,3694,3748,5122,7230,3760,3430,3506,339,478,152,93,67,413,458,314,280,280,4763,6818,3478,3175,3244,317,452,142,85,59,0.452934301818128,9.0,1180.0,0.8482997481108312,0.042758186397984885,0.06624685138539042,White,White_Competitive,Competitive,False,False,False,False,True,False,False
40027,23518,32270,21769,20161,21191,11626,15692,10278,9877,10428,8617,11433,7696,7706,8127,760,1055,666,619,601,1491,1710,1301,1240,1226,7451,10058,6604,6672,7123,686,993,632,586,562,0.4159945899914842,9.39,2695.0,0.6509331324797054,0.06167880157335342,0.1185873294836388,White,White_Competitive,Competitive,False,False,False,False,True,False,False
40031,8424,10165,10183,9519,8689,3754,4090,4474,4415,4140,2139,2434,2855,2880,2697,730,857,862,774,691,690,711,728,701,633,1687,1911,2291,2352,2212,659,806,803,704,635,0.3858157222643203,14.11,1709.0,0.5049695662223592,0.1782109561599507,0.1648817320286617,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
40109,52952,52839,60860,59364,57146,25842,26274,30636,30018,28451,16732,17242,20517,20687,19749,4438,4604,5321,5070,4592,7236,6270,5836,5139,4877,10720,12019,15547,16315,15571,4157,4388,5115,4878,4411,0.480844133812852,13.58,10916.0,0.5047970734400884,0.16543576293024112,0.19838256948279034,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
40143,45308,43132,48407,47647,46650,22169,21616,24330,24177,23275,14576,14075,16167,16764,16417,2808,2868,3188,2822,2574,4866,3930,3700,3391,3271,10581,10849,13046,13922,13667,2635,2721,3082,2694,2451,0.4087176295007462,13.23,8699.0,0.5392952383668697,0.12117279637208904,0.15716669281120318,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
41005,25067,22280,24883,26135,29409,12086,10723,12204,13073,14713,10249,9115,10407,11287,12788,158,178,217,196,179,1902,1575,1600,1406,1507,8605,7779,9058,10079,11478,132,150,178,167,145,0.5395977165387944,8.86,3734.0,0.7476666666666667,0.01375,0.12725,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41017,10596,9511,12535,13484,14078,5066,4700,6084,6667,6963,4641,4248,5563,6174,6524,45,36,49,37,32,744,681,732,714,689,3988,3646,4923,5537,5909,31,30,40,31,25,0.5267099988820927,9.03,1822.0,0.8083204400893932,0.005787633946478712,0.12188413271445762,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41019,5789,5074,6107,6345,6146,2749,2429,3052,3166,3109,2442,2193,2743,2922,2822,25,15,17,17,17,296,238,220,251,241,2189,1997,2569,2702,2604,22,9,16,13,13,0.2977513248069123,9.36,1042.0,0.8405227246443854,0.004394587718283798,0.08199375505955823,White,White_Republican,Republican,False,False,False,False,False,False,True
41029,12469,11601,13684,14169,14303,6139,5793,6814,7189,7122,5400,5118,6112,6466,6462,85,75,92,66,80,1296,1167,1178,1118,1039,4273,4092,5069,5496,5551,58,60,80,49,59,0.4677230369991743,9.39,2084.0,0.7404021014346333,0.009547383309759547,0.17493433016771065,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41039,25205,34976,26192,23774,24506,12574,17610,12719,11535,12166,10519,14077,10995,10231,10897,188,235,230,183,124,1767,1935,1651,1349,1303,9014,12417,9586,9056,9807,164,200,195,164,100,0.6045632679873838,7.81,2990.0,0.7419023504681826,0.013352761322377222,0.11788171221096885,White,White_Democratic,Democratic,False,False,False,False,False,True,False
41043,7556,7219,8731,8724,8301,3630,3564,4306,4363,4183,3238,3183,3898,4034,3839,46,30,43,39,22,592,538,497,402,409,2719,2728,3472,3689,3497,36,20,29,28,13,0.3649779735682819,11.16,1463.0,0.8083871495136107,0.006294449440039238,0.11746914084852449,White,White_Republican,Republican,False,False,False,False,False,False,True
41047,23452,22139,24583,24018,23273,11341,10707,11950,11629,11296,9705,9267,10376,10115,9927,194,142,198,165,157,4525,4108,3925,3262,3058,5721,5604,6882,7231,7248,113,89,132,122,110,0.4885522007563401,11.28,3939.0,0.5750743743802135,0.01000408329930584,0.3294347547103774,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
41051,40746,46469,72077,79211,73690,20127,23617,36938,39361,36264,14367,17166,28170,31202,29143,1608,1690,2317,1951,1750,4337,4512,5455,4735,4193,10815,13488,23715,27196,25623,1456,1529,2090,1787,1619,0.7920670147673182,9.22,7524.0,0.6445314063813603,0.054105448576804514,0.1471436006245246,White,White_Democratic,Democratic,False,False,False,False,False,True,False
41067,36838,34967,45917,48357,48364,17784,17444,22696,23309,23647,13594,13575,17018,17434,17929,474,482,737,667,720,4957,4583,4643,4073,3865,9328,9527,13007,13902,14512,385,398,636,545,617,0.6553948165306593,9.87,5958.0,0.5742564894639789,0.024886129017005786,0.209601412157796,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
42003,72092,74447,91748,98665,85401,35613,37553,45439,48477,41616,25807,27458,34085,37266,32880,6202,6336,7339,6979,5402,1361,1449,1605,1583,1399,24829,26379,32817,36062,31792,6016,6162,7190,6799,5238,0.5961446814304749,9.99,12104.0,0.7245662475564582,0.1532756771558314,0.03527067217366832,White,White_Competitive,Competitive,False,False,False,False,True,False,False
42007,9203,8385,9768,9904,10375,4503,4119,4823,4917,5063,3766,3524,4157,4361,4573,389,354,415,367,339,158,126,141,184,156,3644,3420,4037,4236,4445,376,345,411,353,334,0.4050275174773167,9.39,1526.0,0.8437116675084783,0.08002020347788441,0.03254203044952738,White,White_Competitive,Competitive,False,False,False,False,True,False,False
42011,30212,27470,26306,26846,25893,14955,13483,12800,13280,13046,12320,11155,10682,11315,11159,1369,1306,1239,1114,1060,4437,3980,3951,3657,3588,9013,8166,7793,8615,8408,792,791,656,591,586,0.4519558236839545,10.36,4360.0,0.6211359098147259,0.05151277708970503,0.29289993175441703,White,White_Competitive,Competitive,False,False,False,False,True,False,False
42013,8072,6319,7442,7409,7251,3848,3084,3613,3648,3584,3474,2848,3406,3474,3447,193,109,102,89,62,91,70,76,48,50,3408,2796,3346,3438,3405,179,101,98,85,59,0.2773173991666011,9.81,1187.0,0.9260512324794586,0.027452875785403577,0.018753020782986952,White,White_Republican,Republican,False,False,False,False,False,False,True
42017,39738,35644,34600,36485,39749,19116,17497,17056,17967,19944,16238,15021,14507,15043,16723,1010,983,1087,1183,1136,1717,1349,1235,1385,1534,14790,13894,13484,13892,15436,908,870,967,1043,1015,0.5166442051918816,8.7,5462.0,0.7857958872810358,0.05483625285605483,0.07557121096725057,White,White_Competitive,Competitive,False,False,False,False,True,False,False
42019,12108,10629,10173,11653,12121,6062,5220,4789,5700,5916,5618,4908,4574,5453,5630,131,108,70,70,46,142,113,114,139,185,5505,4814,4468,5325,5460,120,103,69,66,42,0.3310357001014959,9.03,1708.0,0.9298491310713604,0.015150550639760646,0.023298745941816794,White,White_Republican,Republican,False,False,False,False,False,False,True
42021,8368,7942,7073,7014,6978,4111,3866,3333,3379,3374,3734,3545,3012,3137,3180,189,168,196,160,134,112,98,66,73,72,3648,3466,2966,3079,3127,178,158,194,153,124,0.3079037605917193,9.36,1205.0,0.8991302703724712,0.04774059368500662,0.022404991491775383,White,White_Republican,Republican,False,False,False,False,False,False,True
