state,fips,county,pop_2010,pop_2020
North Carolina,37197,Yadkin,38406.0,37216.0
North Carolina,37199,Yancey,17818.0,18474.0
North Dakota,38001,Adams,2343.0,2208.0
North Dakota,38003,Barnes,11066.0,10851.0
North Dakota,38005,Benson,6660.0,5954.0
North Dakota,38007,Billings,783.0,946.0
North Dakota,38009,Bottineau,6429.0,6383.0
North Dakota,38011,Bowman,3151.0,2992.0
North Dakota,38013,Burke,1968.0,2197.0
North Dakota,38015,Burleigh,81308.0,98464.0
North Dakota,38017,Cass,149778.0,184517.0
North Dakota,38019,Cavalier,3993.0,3716.0
North Dakota,38021,Dickey,5289.0,4997.0
North Dakota,38023,Divide,2071.0,2195.0
North Dakota,38025,Dunn,3536.0,4094.0
North Dakota,38027,Eddy,2385.0,2342.0
North Dakota,38029,Emmons,3550.0,3298.0
North Dakota,38031,Foster,3343.0,3395.0
North Dakota,38033,Golden Valley,1680.0,1730.0
North Dakota,38035,Grand Forks,66861.0,73181.0
North Dakota,38037,Grant,2394.0,2299.0
North Dakota,38039,Griggs,2420.0,2300.0
North Dakota,38041,Hettinger,2477.0,2483.0
North Dakota,38043,Kidder,2435.0,2389.0
North Dakota,38045,Lamoure,4139.0,4091.0
North Dakota,38047,Logan,1990.0,1875.0
North Dakota,38049,Mchenry,5395.0,5352.0
North Dakota,38051,Mcintosh,2809.0,2535.0
North Dakota,38053,Mckenzie,6360.0,14708.0
North Dakota,38055,Mclean,8962.0,9780.0
North Dakota,38057,Mercer,8424.0,8353.0
North Dakota,38059,Morton,27471.0,33287.0
North Dakota,38061,Mountrail,7673.0,9794.0
North Dakota,38063,Nelson,3126.0,3014.0
North Dakota,38065,Oliver,1846.0,1876.0
North Dakota,38067,Pembina,7413.0,6847.0
North Dakota,38069,Pierce,4357.0,3997.0
North Dakota,38071,Ramsey,11451.0,11602.0
North Dakota,38073,Ransom,5457.0,5700.0
North Dakota,38075,Renville,2470.0,2283.0
North Dakota,38077,Richland,16321.0,16533.0
North Dakota,38079,Rolette,13937.0,12190.0
North Dakota,38081,Sargent,3829.0,3851.0
North Dakota,38083,Sheridan,1321.0,1265.0
North Dakota,38085,Sioux,4153.0,3896.0
North Dakota,38087,Slope,727.0,708.0
North Dakota,38089,Stark,24199.0,33648.0
North Dakota,38091,Steele,1975.0,1795.0
North Dakota,38093,Stutsman,21100.0,21587.0
North Dakota,38095,Towner,2246.0,2163.0
North Dakota,38097,Traill,8121.0,7998.0
North Dakota,38099,Walsh,11119.0,10562.0
North Dakota,38101,Ward,61675.0,69926.0
North Dakota,38103,Wells,4207.0,3987.0
North Dakota,38105,Williams,22398.0,40945.0
Ohio,39001,Adams,28550.0,27471.0
Ohio,39003,Allen,106331.0,102211.0
Ohio,39005,Ashland,53139.0,52437.0
Ohio,39007,Ashtabula,101497.0,97567.0
Ohio,39009,Athens,64757.0,62437.0
Ohio,39011,Auglaize,45949.0,46427.0
Ohio,39013,Belmont,70400.0,66497.0
Ohio,39015,Brown,44846.0,43673.0
Ohio,39017,Butler,368130.0,390352.0
Ohio,39019,Carroll,28836.0,26716.0
Ohio,39021,Champaign,40097.0,38712.0
Ohio,39023,Clark,138333.0,135971.0
Ohio,39025,Clermont,197363.0,208595.0
Ohio,39027,Clinton,42040.0,42022.0
Ohio,39029,Columbiana,107841.0,101879.0
Ohio,39031,Coshocton,36901.0,36606.0
Ohio,39033,Crawford,43784.0,42016.0
Ohio,39035,Cuyahoga,1280122.0,1264775.0
Ohio,39037,Darke,52959.0,51873.0
Ohio,39039,Defiance,39037.0,38279.0
Ohio,39041,Delaware,174214.0,214135.0
Ohio,39043,Erie,77079.0,75619.0
Ohio,39045,Fairfield,146156.0,158908.0
Ohio,39047,Fayette,29030.0,28948.0
Ohio,39049,Franklin,1163414.0,1323810.0
Ohio,39051,Fulton,42698.0,42713.0
Ohio,39053,Gallia,30934.0,29216.0
Ohio,39055,Geauga,93389.0,95433.0
Ohio,39057,Greene,161573.0,167969.0
Ohio,39059,Guernsey,40087.0,38442.0
Ohio,39061,Hamilton,802374.0,830628.0
Ohio,39063,Hancock,74782.0,74920.0
Ohio,39065,Hardin,32058.0,30690.0
Ohio,39067,Harrison,15864.0,14485.0
Ohio,39069,Henry,28215.0,27663.0
Ohio,39071,Highland,43589.0,43313.0
Ohio,39073,Hocking,29380.0,28053.0
Ohio,39075,Holmes,42366.0,44214.0
Ohio,39077,Huron,59626.0,58571.0
Ohio,39079,Jackson,33225.0,32646.0
Ohio,39081,Jefferson,69709.0,65248.0
Ohio,39083,Knox,60921.0,62721.0
Ohio,39085,Lake,230041.0,232521.0
Ohio,39087,Lawrence,62450.0,58232.0
Ohio,39089,Licking,166492.0,178513.0
Ohio,39091,Logan,45858.0,46153.0
Ohio,39093,Lorain,301356.0,312956.0
Ohio,39095,Lucas,441815.0,431281.0
Ohio,39097,Madison,43435.0,43843.0
Ohio,39099,Mahoning,238823.0,228612.0
Ohio,39101,Marion,66501.0,65353.0
Ohio,39103,Medina,172332.0,182475.0
Ohio,39105,Meigs,23770.0,22206.0
Ohio,39107,Mercer,40814.0,42539.0
Ohio,39109,Miami,102506.0,108775.0
Ohio,39111,Monroe,14642.0,13383.0
Ohio,39113,Montgomery,535153.0,537306.0
Ohio,39115,Morgan,15054.0,13807.0
Ohio,39117,Morrow,34827.0,34945.0
Ohio,39119,Muskingum,86074.0,86421.0
Ohio,39121,Noble,14645.0,14110.0
Ohio,39123,Ottawa,41428.0,40362.0
Ohio,39125,Paulding,19614.0,18806.0
Ohio,39127,Perry,36058.0,35406.0
Ohio,39129,Pickaway,55698.0,58545.0
Ohio,39131,Pike,28709.0,27090.0
Ohio,39133,Portage,161419.0,161796.0
Ohio,39135,Preble,42270.0,40998.0
Ohio,39137,Putnam,34499.0,34435.0
Ohio,39139,Richland,124475.0,124927.0
Ohio,39141,Ross,78064.0,77078.0
Ohio,39143,Sandusky,60944.0,58886.0
Ohio,39145,Scioto,79499.0,74009.0
Ohio,39147,Seneca,56745.0,55076.0
Ohio,39149,Shelby,49423.0,48229.0
Ohio,39151,Stark,375586.0,374864.0
Ohio,39153,Summit,541781.0,540429.0
Ohio,39155,Trumbull,210312.0,202064.0
Ohio,39157,Tuscarawas,92582.0,93265.0
Ohio,39159,Union,52300.0,62783.0
Ohio,39161,Van Wert,28744.0,28931.0
Ohio,39163,Vinton,13435.0,12800.0
Ohio,39165,Warren,212693.0,242346.0
Ohio,39167,Washington,61778.0,59767.0
Ohio,39169,Wayne,114520.0,116900.0
Ohio,39171,Williams,37642.0,37104.0
Ohio,39173,Wood,125488.0,132247.0
Ohio,39175,Wyandot,22615.0,21896.0
Oklahoma,40001,Adair,22683.0,19497.0
Oklahoma,40003,Alfalfa,5642.0,5703.0
Oklahoma,40005,Atoka,14182.0,14145.0
Oklahoma,40007,Beaver,5636.0,5053.0
Oklahoma,40009,Beckham,22119.0,22408.0
Oklahoma,40011,Blaine,11943.0,8728.0
Oklahoma,40013,Bryan,42416.0,46071.0
Oklahoma,40015,Caddo,29600.0,26944.0
Oklahoma,40017,Canadian,115541.0,154151.0
Oklahoma,40019,Carter,47557.0,48006.0
Oklahoma,40021,Cherokee,46987.0,47080.0
Oklahoma,40023,Choctaw,15205.0,14204.0
Oklahoma,40025,Cimarron,2475.0,2292.0
Oklahoma,40027,Cleveland,255755.0,295525.0
Oklahoma,40029,Coal,5925.0,5265.0
Oklahoma,40031,Comanche,124098.0,121128.0
Oklahoma,40033,Cotton,6193.0,5523.0
Oklahoma,40035,Craig,15029.0,14106.0
Oklahoma,40037,Creek,69967.0,71752.0
Oklahoma,40039,Custer,27469.0,28523.0
Oklahoma,40041,Delaware,41487.0,40399.0
Oklahoma,40043,Dewey,4810.0,4482.0
Oklahoma,40045,Ellis,4151.0,3747.0
Oklahoma,40047,Garfield,60580.0,62839.0
Oklahoma,40049,Garvin,27576.0,25655.0
Oklahoma,40051,Grady,52431.0,54803.0
Oklahoma,40053,Grant,4527.0,4168.0
Oklahoma,40055,Greer,6239.0,5491.0
Oklahoma,40057,Harmon,2922.0,2490.0
Oklahoma,40059,Harper,3685.0,3270.0
Oklahoma,40061,Haskell,12769.0,11558.0
Oklahoma,40063,Hughes,14003.0,13364.0
Oklahoma,40065,Jackson,26446.0,24794.0
Oklahoma,40067,Jefferson,6472.0,5335.0
Oklahoma,40069,Johnston,10957.0,10283.0
Oklahoma,40071,Kay,46562.0,43690.0
Oklahoma,40073,Kingfisher,15034.0,15190.0
Oklahoma,40075,Kiowa,9446.0,8510.0
Oklahoma,40077,Latimer,11154.0,9444.0
Oklahoma,40079,Le Flore,50384.0,48130.0
Oklahoma,40081,Lincoln,34273.0,33460.0
Oklahoma,40083,Logan,41848.0,49545.0
Oklahoma,40085,Love,9423.0,10145.0
Oklahoma,40093,Major,7527.0,7781.0
Oklahoma,40095,Marshall,15840.0,15302.0
Oklahoma,40097,Mayes,41259.0,39050.0
Oklahoma,40087,Mcclain,34506.0,41664.0
Oklahoma,40089,Mccurtain,33151.0,30821.0
Oklahoma,40091,Mcintosh,20252.0,18944.0
Oklahoma,40099,Murray,13488.0,13903.0
Oklahoma,40101,Muskogee,70990.0,66348.0
Oklahoma,40103,Noble,11561.0,10929.0
Oklahoma,40105,Nowata,10536.0,9320.0
Oklahoma,40107,Okfuskee,12191.0,11310.0
Oklahoma,40109,Oklahoma,718633.0,796555.0
Oklahoma,40111,Okmulgee,40069.0,36710.0
Oklahoma,40113,Osage,47472.0,45825.0
Oklahoma,40115,Ottawa,31848.0,30284.0
Oklahoma,40117,Pawnee,16577.0,15555.0
Oklahoma,40119,Payne,77350.0,81647.0
Oklahoma,40121,Pittsburg,45837.0,43773.0
Oklahoma,40123,Pontotoc,37492.0,38071.0
Oklahoma,40125,Pottawatomie,69442.0,72458.0
Oklahoma,40127,Pushmataha,11572.0,10811.0
Oklahoma,40129,Roger Mills,3647.0,3440.0
Oklahoma,40131,Rogers,86905.0,95236.0
Oklahoma,40133,Seminole,25482.0,23560.0
Oklahoma,40135,Sequoyah,42391.0,39289.0
Oklahoma,40137,Stephens,45048.0,42847.0
Oklahoma,40139,Texas,20640.0,21383.0
Oklahoma,40141,Tillman,7992.0,6964.0
Oklahoma,40143,Tulsa,603403.0,669277.0
Oklahoma,40145,Wagoner,73085.0,80983.0
Oklahoma,40147,Washington,50976.0,52455.0
Oklahoma,40149,Washita,11629.0,10921.0
Oklahoma,40151,Woods,8878.0,8622.0
Oklahoma,40153,Woodward,20081.0,20477.0
Oregon,41001,Baker,16134.0,16671.0
Oregon,41003,Benton,85579.0,95183.0
Oregon,41005,Clackamas,375992.0,421398.0
Oregon,41007,Clatsop,37039.0,41076.0
Oregon,41009,Columbia,49351.0,52593.0
Oregon,41011,Coos,63043.0,64933.0
Oregon,41013,Crook,20978.0,24738.0
Oregon,41015,Curry,22364.0,23450.0
Oregon,41017,Deschutes,157733.0,198251.0
Oregon,41019,Douglas,107667.0,111203.0
Oregon,41021,Gilliam,1871.0,1996.0
Oregon,41023,Grant,7445.0,7232.0
Oregon,41025,Harney,7422.0,7504.0
Oregon,41027,Hood River,22346.0,23980.0
Oregon,41029,Jackson,203206.0,223255.0
Oregon,41031,Jefferson,21720.0,24508.0
Oregon,41033,Josephine,82713.0,88088.0
Oregon,41035,Klamath,66380.0,69419.0
Oregon,41037,Lake,7895.0,8163.0
Oregon,41039,Lane,351715.0,382983.0
Oregon,41041,Lincoln,46034.0,50399.0
Oregon,41043,Linn,116672.0,128611.0
Oregon,41045,Malheur,31313.0,31567.0
Oregon,41047,Marion,315335.0,345910.0
Oregon,41049,Morrow,11173.0,12186.0
Oregon,41051,Multnomah,735334.0,815418.0
Oregon,41053,Polk,75403.0,87431.0
Oregon,41055,Sherman,1765.0,1864.0
Oregon,41057,Tillamook,25250.0,27386.0
Oregon,41059,Umatilla,75889.0,80083.0
Oregon,41061,Union,25748.0,26200.0
Oregon,41063,Wallowa,7008.0,7392.0
Oregon,41065,Wasco,25213.0,26670.0
Oregon,41067,Washington,529710.0,600369.0
Oregon,41069,Wheeler,1441.0,1443.0
Oregon,41071,Yamhill,99193.0,107726.0
Pennsylvania,42001,Adams,101407.0,103838.0
Pennsylvania,42003,Allegheny,1223348.0,1250536.0
Pennsylvania,42005,Armstrong,68941.0,65560.0
Pennsylvania,42007,Beaver,170539.0,168229.0
Pennsylvania,42009,Bedford,49762.0,47568.0
Pennsylvania,42011,Berks,411442.0,428851.0
Pennsylvania,42013,Blair,127089.0,122827.0
Pennsylvania,42015,Bradford,62622.0,59968.0
Pennsylvania,42017,Bucks,625249.0,646528.0
Pennsylvania,42019,Butler,183862.0,193774.0
Pennsylvania,42021,Cambria,143679.0,133478.0
Pennsylvania,42023,Cameron,5085.0,4542.0
Pennsylvania,42025,Carbon,65249.0,64753.0
Pennsylvania,42027,Centre,153990.0,158163.0
Pennsylvania,42029,Chester,498886.0,534415.0
Pennsylvania,42031,Clarion,39988.0,37239.0
Pennsylvania,42033,Clearfield,81642.0,80551.0
Pennsylvania,42035,Clinton,39238.0,37444.0
Pennsylvania,42037,Columbia,67295.0,64722.0
Pennsylvania,42039,Crawford,88765.0,83938.0
Pennsylvania,42041,Cumberland,235406.0,259479.0
Pennsylvania,42043,Dauphin,268100.0,286402.0
Pennsylvania,42045,Delaware,558979.0,576836.0
Pennsylvania,42047,Elk,31946.0,31000.0
Pennsylvania,42049,Erie,280566.0,270892.0
Pennsylvania,42051,Fayette,136606.0,128825.0
Pennsylvania,42053,Forest,7716.0,6973.0
Pennsylvania,42055,Franklin,149618.0,155945.0
Pennsylvania,42057,Fulton,14845.0,14564.0
Pennsylvania,42059,Greene,38686.0,35953.0
Pennsylvania,42061,Huntingdon,45913.0,44087.0
Pennsylvania,42063,Indiana,88880.0,83233.0
Pennsylvania,42065,Jefferson,45200.0,44501.0
Pennsylvania,42067,Juniata,24636.0,23508.0
Pennsylvania,42069,Lackawanna,214437.0,215918.0
Pennsylvania,42071,Lancaster,519445.0,552989.0
Pennsylvania,42073,Lawrence,91108.0,86071.0
Pennsylvania,42075,Lebanon,133568.0,143253.0
Pennsylvania,42077,Lehigh,349497.0,374571.0
Pennsylvania,42079,Luzerne,320918.0,325613.0
Pennsylvania,42081,Lycoming,116111.0,114189.0
Pennsylvania,42083,Mckean,43450.0,40430.0
Pennsylvania,42085,Mercer,116638.0,110658.0
Pennsylvania,42087,Mifflin,46682.0,46134.0
Pennsylvania,42089,Monroe,169842.0,168309.0
Pennsylvania,42091,Montgomery,799874.0,856541.0
Pennsylvania,42093,Montour,18267.0,18145.0
Pennsylvania,42095,Northampton,297735.0,312949.0
Pennsylvania,42097,Northumberland,94528.0,91641.0
Pennsylvania,42099,Perry,45969.0,45830.0
Pennsylvania,42101,Philadelphia,1526006.0,1603793.0
Pennsylvania,42103,Pike,57369.0,58546.0
Pennsylvania,42105,Potter,17457.0,16397.0
Pennsylvania,42107,Schuylkill,148289.0,143056.0
Pennsylvania,42109,Snyder,39702.0,39734.0
Pennsylvania,42111,Somerset,77742.0,74143.0
Pennsylvania,42113,Sullivan,6428.0,5838.0
Pennsylvania,42115,Susquehanna,43356.0,38434.0
Pennsylvania,42117,Tioga,41981.0,41053.0
Pennsylvania,42119,Union,44947.0,42681.0
Pennsylvania,42121,Venango,54984.0,50462.0
Pennsylvania,42123,Warren,41815.0,38585.0
Pennsylvania,42125,Washington,207820.0,209369.0
Pennsylvania,42127,Wayne,52822.0,51149.0
Pennsylvania,42129,Westmoreland,365169.0,354672.0
Pennsylvania,42131,Wyoming,28276.0,26072.0
Pennsylvania,42133,York,434972.0,456441.0
Rhode Island,44001,Bristol,49875.0,50789.0
Rhode Island,44003,Kent,166158.0,170360.0
Rhode Island,44005,Newport,82888.0,85649.0
Rhode Island,44007,Providence,626667.0,660728.0
Rhode Island,44009,Washington,126979.0,129845.0
South Carolina,45001,Abbeville,25417.0,24294.0
South Carolina,45003,Aiken,160099.0,168806.0
South Carolina,45005,Allendale,10419.0,8046.0
South Carolina,45007,Anderson,187126.0,203724.0
South Carolina,45009,Bamberg,15987.0,13313.0
South Carolina,45011,Barnwell,22621.0,20590.0
South Carolina,45013,Beaufort,162233.0,187106.0
South Carolina,45015,Berkeley,177843.0,229826.0
South Carolina,45017,Calhoun,15175.0,14122.0
South Carolina,45019,Charleston,350209.0,408481.0
South Carolina,45021,Cherokee,55342.0,56224.0
South Carolina,45023,Chester,33140.0,32294.0
South Carolina,45025,Chesterfield,46734.0,43272.0
South Carolina,45027,Clarendon,34971.0,31145.0
South Carolina,45029,Colleton,38892.0,38602.0
South Carolina,45031,Darlington,68681.0,62905.0
South Carolina,45033,Dillon,32062.0,28296.0
South Carolina,45035,Dorchester,136555.0,161329.0
South Carolina,45037,Edgefield,26985.0,25645.0
South Carolina,45039,Fairfield,23956.0,20956.0
South Carolina,45041,Florence,136885.0,137060.0
South Carolina,45043,Georgetown,60158.0,63402.0
South Carolina,45045,Greenville,451225.0,525543.0
South Carolina,45047,Greenwood,69661.0,69349.0
South Carolina,45049,Hampton,21090.0,18555.0
South Carolina,45051,Horry,269291.0,351032.0
South Carolina,45053,Jasper,24777.0,28810.0
South Carolina,45055,Kershaw,61697.0,65409.0
South Carolina,45057,Lancaster,76652.0,96011.0
South Carolina,45059,Laurens,66537.0,67537.0
South Carolina,45061,Lee,19220.0,16531.0
South Carolina,45063,Lexington,262391.0,293977.0
South Carolina,45067,Marion,33062.0,29185.0
South Carolina,45069,Marlboro,28933.0,26669.0
South Carolina,45065,Mccormick,10233.0,9528.0
South Carolina,45071,Newberry,37508.0,37721.0
South Carolina,45073,Oconee,74273.0,78604.0
South Carolina,45075,Orangeburg,92501.0,84221.0
South Carolina,45077,Pickens,119224.0,131408.0
South Carolina,45079,Richland,384504.0,416147.0
South Carolina,45081,Saluda,19875.0,18855.0
South Carolina,45083,Spartanburg,284307.0,327992.0
South Carolina,45085,Sumter,107456.0,105548.0
South Carolina,45087,Union,28961.0,27240.0
South Carolina,45089,Williamsburg,34423.0,31023.0
South Carolina,45091,York,226073.0,282089.0
South Dakota,46003,Aurora,2710.0,2748.0
South Dakota,46005,Beadle,17398.0,19151.0
South Dakota,46007,Bennett,3431.0,3375.0
South Dakota,46009,Bon Homme,7070.0,6995.0
South Dakota,46011,Brookings,31965.0,34370.0
South Dakota,46013,Brown,36531.0,38304.0
South Dakota,46015,Brule,5255.0,5240.0
South Dakota,46017,Buffalo,1912.0,1946.0
South Dakota,46019,Butte,10110.0,10244.0
South Dakota,46021,Campbell,1466.0,1376.0
South Dakota,46023,Charles Mix,9129.0,9382.0
South Dakota,46025,Clark,3691.0,3841.0
South Dakota,46027,Clay,13864.0,14967.0
South Dakota,46029,Codington,27227.0,28321.0
South Dakota,46031,Corson,4050.0,3903.0
South Dakota,46033,Custer,8216.0,8320.0
South Dakota,46035,Davison,19504.0,19953.0
South Dakota,46037,Day,5710.0,5453.0
South Dakota,46039,Deuel,4364.0,4294.0
South Dakota,46041,Dewey,5301.0,5243.0
South Dakota,46043,Douglas,3002.0,2833.0
South Dakota,46045,Edmunds,4071.0,3987.0
South Dakota,46047,Fall River,7094.0,6969.0
South Dakota,46049,Faulk,2364.0,2130.0
South Dakota,46051,Grant,7356.0,7561.0
South Dakota,46053,Gregory,4271.0,3996.0
South Dakota,46055,Haakon,1937.0,1872.0
South Dakota,46057,Hamlin,5903.0,6167.0
South Dakota,46059,Hand,3431.0,3141.0
South Dakota,46061,Hanson,3331.0,3461.0
South Dakota,46063,Harding,1255.0,1310.0
South Dakota,46065,Hughes,17022.0,17769.0
South Dakota,46067,Hutchinson,7343.0,7426.0
South Dakota,46069,Hyde,1420.0,1261.0
South Dakota,46071,Jackson,3031.0,2805.0
South Dakota,46073,Jerauld,2071.0,1663.0
South Dakota,46075,Jones,1006.0,920.0
South Dakota,46077,Kingsbury,5148.0,5180.0
South Dakota,46079,Lake,11200.0,11067.0
South Dakota,46081,Lawrence,24097.0,25771.0
South Dakota,46083,Lincoln,44828.0,65158.0
South Dakota,46085,Lyman,3755.0,3717.0
South Dakota,46091,Marshall,4656.0,4310.0
South Dakota,46087,Mccook,5618.0,5679.0
South Dakota,46089,Mcpherson,2459.0,2409.0
South Dakota,46093,Meade,25434.0,29847.0
South Dakota,46095,Mellette,2048.0,1919.0
South Dakota,46097,Miner,2389.0,2300.0
South Dakota,46099,Minnehaha,169468.0,197207.0
South Dakota,46101,Moody,6486.0,6332.0
South Dakota,46103,Pennington,100948.0,109226.0
South Dakota,46105,Perkins,2982.0,2842.0
South Dakota,46107,Potter,2329.0,2473.0
South Dakota,46109,Roberts,10149.0,10271.0
South Dakota,46111,Sanborn,2355.0,2331.0
South Dakota,46113,Shannon,,
South Dakota,46115,Spink,6415.0,6355.0
South Dakota,46117,Stanley,2966.0,2981.0
South Dakota,46119,Sully,1373.0,1446.0
South Dakota,46121,Todd,9612.0,9324.0
South Dakota,46123,Tripp,5644.0,5629.0
South Dakota,46125,Turner,8347.0,8663.0
South Dakota,46127,Union,14399.0,16818.0
South Dakota,46129,Walworth,5438.0,5318.0
South Dakota,46135,Yankton,22438.0,23313.0
South Dakota,46137,Ziebach,2801.0,2414.0
Tennessee,47001,Anderson,75129.0,77147.0
Tennessee,47003,Bedford,45058.0,50237.0
Tennessee,47005,Benton,16489.0,15867.0
Tennessee,47007,Bledsoe,12876.0,14917.0
Tennessee,47009,Blount,123010.0,135287.0
Tennessee,47011,Bradley,98963.0,108620.0
Tennessee,47013,Campbell,40716.0,39275.0
Tennessee,47015,Cannon,13801.0,14507.0
Tennessee,47017,Carroll,28522.0,28444.0
Tennessee,47019,Carter,57424.0,56348.0
Tennessee,47021,Cheatham,39105.0,41064.0
Tennessee,47023,Chester,17131.0,17344.0
Tennessee,47025,Claiborne,32213.0,32041.0
Tennessee,47027,Clay,7861.0,7580.0
Tennessee,47029,Cocke,35662.0,35999.0
Tennessee,47031,Coffee,52796.0,57888.0
Tennessee,47033,Crockett,14586.0,13912.0
Tennessee,47035,Cumberland,56053.0,61151.0
Tennessee,47037,Davidson,626681.0,715878.0
Tennessee,47039,Decatur,11757.0,11436.0
Tennessee,47041,Dekalb,18723.0,20078.0
Tennessee,47043,Dickson,49666.0,54307.0
Tennessee,47045,Dyer,38335.0,36808.0
Tennessee,47047,Fayette,38413.0,41721.0
Tennessee,47049,Fentress,17959.0,18487.0
Tennessee,47051,Franklin,41052.0,42770.0
Tennessee,47053,Gibson,49683.0,50411.0
Tennessee,47055,Giles,29485.0,30341.0
Tennessee,47057,Grainger,22657.0,23530.0
Tennessee,47059,Greene,68831.0,70158.0
Tennessee,47061,Grundy,13703.0,13528.0
Tennessee,47063,Hamblen,62544.0,64500.0
Tennessee,47065,Hamilton,336463.0,366209.0
Tennessee,47067,Hancock,6819.0,6661.0
Tennessee,47069,Hardeman,27253.0,25464.0
Tennessee,47071,Hardin,26026.0,26824.0
Tennessee,47073,Hawkins,56833.0,56724.0
Tennessee,47075,Haywood,18787.0,17863.0
Tennessee,47077,Henderson,27769.0,27834.0
Tennessee,47079,Henry,32330.0,32200.0
Tennessee,47081,Hickman,24690.0,24911.0
Tennessee,47083,Houston,8426.0,8288.0
Tennessee,47085,Humphreys,18538.0,18988.0
Tennessee,47087,Jackson,11638.0,11617.0
Tennessee,47089,Jefferson,51407.0,54682.0
Tennessee,47091,Johnson,18244.0,17949.0
Tennessee,47093,Knox,432226.0,478966.0
Tennessee,47095,Lake,7832.0,7009.0
Tennessee,47097,Lauderdale,27815.0,25139.0
Tennessee,47099,Lawrence,41869.0,44160.0
Tennessee,47101,Lewis,12161.0,12583.0
Tennessee,47103,Lincoln,33361.0,35320.0
Tennessee,47105,Loudon,48556.0,54887.0
Tennessee,47111,Macon,22248.0,25217.0
Tennessee,47113,Madison,98294.0,98833.0
Tennessee,47115,Marion,28237.0,28838.0
Tennessee,47117,Marshall,30617.0,34327.0
Tennessee,47119,Maury,80956.0,100969.0
Tennessee,47107,Mcminn,52266.0,53270.0
Tennessee,47109,Mcnairy,26075.0,25855.0
Tennessee,47121,Meigs,11753.0,12755.0
Tennessee,47123,Monroe,44519.0,46248.0
Tennessee,47125,Montgomery,172331.0,219996.0
Tennessee,47127,Moore,6362.0,6468.0
Tennessee,47129,Morgan,21987.0,21030.0
Tennessee,47131,Obion,31807.0,30793.0
Tennessee,47133,Overton,22083.0,22509.0
Tennessee,47135,Perry,7915.0,8382.0
Tennessee,47137,Pickett,5077.0,5004.0
Tennessee,47139,Polk,16825.0,17544.0
Tennessee,47141,Putnam,72321.0,79853.0
Tennessee,47143,Rhea,31809.0,32873.0
Tennessee,47145,Roane,54181.0,53396.0
Tennessee,47147,Robertson,66283.0,72805.0
Tennessee,47149,Rutherford,262604.0,341483.0
Tennessee,47151,Scott,22228.0,21848.0
Tennessee,47153,Sequatchie,14112.0,15825.0
Tennessee,47155,Sevier,89889.0,98381.0
Tennessee,47157,Shelby,927644.0,930020.0
Tennessee,47159,Smith,19166.0,19913.0
Tennessee,47161,Stewart,13324.0,13656.0
Tennessee,47163,Sullivan,156823.0,158162.0
Tennessee,47165,Sumner,160645.0,196285.0
Tennessee,47167,Tipton,61081.0,60974.0
Tennessee,47169,Trousdale,7870.0,11609.0
Tennessee,47171,Unicoi,18313.0,17925.0
Tennessee,47173,Union,19109.0,19804.0
Tennessee,47175,Van Buren,5548.0,6168.0
Tennessee,47177,Warren,39839.0,40946.0
Tennessee,47179,Washington,122979.0,133003.0
Tennessee,47181,Wayne,17021.0,16231.0
Tennessee,47183,Weakley,35021.0,32903.0
Tennessee,47185,White,25841.0,27354.0
Tennessee,47187,Williamson,183182.0,247724.0
Tennessee,47189,Wilson,113993.0,147748.0
Texas,48001,Anderson,58458.0,57921.0
Texas,48003,Andrews,14786.0,18608.0
Texas,48005,Angelina,86771.0,86400.0
Texas,48007,Aransas,23158.0,23829.0
Texas,48009,Archer,9054.0,8555.0
Texas,48011,Armstrong,1901.0,1849.0
Texas,48013,Atascosa,44911.0,48977.0
Texas,48015,Austin,28417.0,30165.0
Texas,48017,Bailey,7165.0,6903.0
Texas,48019,Bandera,20485.0,20847.0
Texas,48021,Bastrop,74171.0,97218.0
Texas,48023,Baylor,3726.0,3467.0
Texas,48025,Bee,31861.0,31050.0
Texas,48027,Bell,310235.0,370657.0
Texas,48029,Bexar,1714773.0,2009316.0
Texas,48031,Blanco,10497.0,11375.0
Texas,48033,Borden,641.0,629.0
Texas,48035,Bosque,18212.0,18232.0
Texas,48037,Bowie,92565.0,92899.0
Texas,48039,Brazoria,313166.0,372035.0
Texas,48041,Brazos,194851.0,233848.0
Texas,48043,Brewster,9232.0,9545.0
Texas,48045,Briscoe,1637.0,1434.0
Texas,48047,Brooks,7223.0,7079.0
Texas,48049,Brown,38106.0,38092.0
Texas,48051,Burleson,17187.0,17643.0
Texas,48053,Burnet,42750.0,49127.0
Texas,48055,Caldwell,38066.0,45880.0
Texas,48057,Calhoun,21381.0,20105.0
Texas,48059,Callahan,13544.0,13705.0
Texas,48061,Cameron,406220.0,421020.0
Texas,48063,Camp,12401.0,12464.0
Texas,48065,Carson,6182.0,5799.0
Texas,48067,Cass,30464.0,28448.0
Texas,48069,Castro,8062.0,7373.0
Texas,48071,Chambers,35096.0,46562.0
Texas,48073,Cherokee,50845.0,50413.0
Texas,48075,Childress,7041.0,6668.0
Texas,48077,Clay,10752.0,10220.0
Texas,48079,Cochran,3127.0,2547.0
Texas,48081,Coke,3320.0,3285.0
Texas,48083,Coleman,8895.0,7687.0
Texas,48085,Collin,782341.0,1066467.0
Texas,48087,Collingsworth,3057.0,2651.0
Texas,48089,Colorado,20874.0,20558.0
Texas,48091,Comal,108472.0,161493.0
Texas,48093,Comanche,13974.0,13592.0
